account_id,month,target_rows,distinct_campaigns,latest_target_date,latest_campaign,latest_channel,borrower_id,loan_type,principal_amount,outstanding_amount,dpd,risk_segment,status,timezone,clean_recovery,payment_events,recovered_flag
ACC0025271,2026-06,1,1,2026-06-25,CMP0000018,VOICE,BRW0003319,PERSONAL,507650.18,649497.19,75,NPA,ACTIVE,Asia/Dubai,0.0,0,0
ACC0025272,2026-03,1,1,2026-03-12,CMP0000085,WHATSAPP,BRW0010442,CREDIT_CARD,380686.83,195282.02,15,MEDIUM,WRITEOFF,UTC,0.0,0,0
ACC0025272,2026-05,1,1,2026-05-31,CMP0000074,SMS,BRW0010442,CREDIT_CARD,380686.83,195282.02,15,MEDIUM,WRITEOFF,UTC,0.0,0,0
ACC0025273,2026-02,2,2,2026-02-13,CMP0000042,WHATSAPP,BRW0005267,CREDIT_CARD,232920.6,254680.5,60,NPA,CLOSED,Asia/Dubai,0.0,0,0
ACC0025273,2026-06,1,1,2026-06-08,CMP0000013,SMS,BRW0005267,CREDIT_CARD,232920.6,254680.5,60,NPA,CLOSED,Asia/Dubai,0.0,0,0
ACC0025274,2026-01,1,1,2026-01-25,CMP0000002,VOICE,BRW0001370,CREDIT_CARD,535800.83,544784.04,0,MEDIUM,PAID,Asia/Kolkata,0.0,0,0
ACC0025274,2026-07,1,1,2026-07-31,CMP0000092,WHATSAPP,BRW0001370,CREDIT_CARD,535800.83,544784.04,0,MEDIUM,PAID,Asia/Kolkata,0.0,0,0
ACC0025275,2026-01,1,1,2026-01-08,CMP0000048,SMS,BRW0008222,AUTO,431357.44,631156.13,90,NPA,PAID,Asia/Dubai,0.0,0,0
ACC0025276,2026-03,1,1,2026-03-07,CMP0000020,SMS,BRW0005270,BNPL,725115.65,242796.71,60,NPA,ACTIVE,Asia/Dubai,0.0,0,0
ACC0025276,2026-07,1,1,2026-07-11,CMP0000040,SMS,BRW0005270,BNPL,725115.65,242796.71,60,NPA,ACTIVE,Asia/Dubai,0.0,0,0
ACC0025277,2026-01,1,1,2026-01-29,CMP0000006,WHATSAPP,BRW0006185,PERSONAL,373602.9,140550.05,0,MEDIUM,CLOSED,UTC,0.0,0,0
ACC0025277,2026-05,1,1,2026-05-20,CMP0000080,WHATSAPP,BRW0006185,PERSONAL,373602.9,140550.05,0,MEDIUM,CLOSED,UTC,0.0,0,0
ACC0025278,2026-01,1,1,2026-01-20,CMP0000111,WHATSAPP,BRW0010546,AUTO,67591.64,134359.39,120,LOW,CLOSED,Asia/Kolkata,0.0,0,0
ACC0025278,2026-02,1,1,2026-02-20,CMP0000059,VOICE,BRW0010546,AUTO,67591.64,134359.39,120,LOW,CLOSED,Asia/Kolkata,0.0,0,0
ACC0025278,2026-07,1,1,2026-07-18,CMP0000109,VOICE,BRW0010546,AUTO,67591.64,134359.39,120,LOW,CLOSED,Asia/Kolkata,0.0,0,0
ACC0025281,2026-05,1,1,2026-05-08,CMP0000109,WHATSAPP,BRW0001550,BNPL,216484.79,210190.49,1,NPA,CLOSED,Asia/Dubai,0.0,0,0
ACC0025281,2026-07,1,1,2026-07-31,CMP0000045,WHATSAPP,BRW0001550,BNPL,216484.79,210190.49,1,NPA,CLOSED,Asia/Dubai,0.0,0,0
ACC0025282,2026-01,1,1,2026-01-31,CMP0000098,SMS,BRW0009542,CONSUMER,741444.03,217821.63,60,HIGH,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0025282,2026-03,1,1,2026-03-11,CMP0000114,FIELD,BRW0009542,CONSUMER,741444.03,217821.63,60,HIGH,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0025282,2026-04,1,1,2026-04-27,CMP0000099,WHATSAPP,BRW0009542,CONSUMER,741444.03,217821.63,60,HIGH,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0025282,2026-05,1,1,2026-05-24,CMP0000032,WHATSAPP,BRW0009542,CONSUMER,741444.03,217821.63,60,HIGH,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0025285,2026-01,1,1,2026-01-22,CMP0000021,SMS,BRW0007535,BNPL,105158.84,115961.66,5,LOW,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0025285,2026-05,1,1,2026-05-10,CMP0000037,VOICE,BRW0007535,BNPL,105158.84,115961.66,5,LOW,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0025285,2026-06,1,1,2026-06-04,CMP0000118,VOICE,BRW0007535,BNPL,105158.84,115961.66,5,LOW,WRITEOFF,Asia/Dubai,18023.84,2,1
ACC0025285,2026-07,1,1,2026-07-21,CMP0000087,WHATSAPP,BRW0007535,BNPL,105158.84,115961.66,5,LOW,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0025286,2026-01,1,1,2026-01-12,CMP0000082,WHATSAPP,BRW0009953,CREDIT_CARD,799027.25,46767.03,180,HIGH,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0025286,2026-05,1,1,2026-05-08,CMP0000019,WHATSAPP,BRW0009953,CREDIT_CARD,799027.25,46767.03,180,HIGH,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0025287,2026-07,1,1,2026-07-30,CMP0000093,FIELD,BRW0006722,BNPL,73024.55,629208.11,5,NPA,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0025288,2026-06,1,1,2026-06-04,CMP0000045,SMS,BRW0004731,BNPL,760416.57,116793.94,60,LOW,PAID,UTC,0.0,0,0
ACC0025290,2026-05,1,1,2026-05-29,CMP0000082,VOICE,BRW0002785,AUTO,430428.56,178517.15,30,LOW,PAID,Asia/Dubai,0.0,0,0
ACC0025291,2026-01,1,1,2026-01-18,CMP0000089,SMS,BRW0000899,AUTO,40075.58,478858.67,120,NPA,CLOSED,UTC,80080.18,1,1
ACC0025292,2026-05,1,1,2026-05-08,CMP0000066,FIELD,BRW0003130,AUTO,253450.71,334090.42,60,NPA,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0025293,2026-02,1,1,2026-02-18,CMP0000017,FIELD,BRW0001811,PERSONAL,616504.76,381155.74,15,HIGH,PAID,UTC,0.0,0,0
ACC0025295,2026-05,2,2,2026-05-31,CMP0000007,WHATSAPP,BRW0010873,CREDIT_CARD,516587.38,406232.3,15,NPA,PAID,Asia/Dubai,0.0,0,0
ACC0025295,2026-06,1,1,2026-06-10,CMP0000002,SMS,BRW0010873,CREDIT_CARD,516587.38,406232.3,15,NPA,PAID,Asia/Dubai,0.0,0,0
ACC0025295,2026-07,1,1,2026-07-05,CMP0000015,FIELD,BRW0010873,CREDIT_CARD,516587.38,406232.3,15,NPA,PAID,Asia/Dubai,0.0,0,0
ACC0025295,2026-08,1,1,2026-08-08,CMP0000006,SMS,BRW0010873,CREDIT_CARD,516587.38,406232.3,15,NPA,PAID,Asia/Dubai,0.0,0,0
ACC0025296,2026-06,1,1,2026-06-21,CMP0000047,WHATSAPP,BRW0005122,BNPL,426759.97,320309.75,180,LOW,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0025297,2026-04,1,1,2026-04-02,CMP0000104,WHATSAPP,BRW0011931,AUTO,727788.89,137764.68,0,MEDIUM,PAID,Asia/Dubai,0.0,0,0
ACC0025298,2026-01,1,1,2026-01-26,CMP0000018,SMS,BRW0011490,PERSONAL,395184.61,370374.92,180,MEDIUM,CLOSED,Asia/Kolkata,0.0,0,0
ACC0025298,2026-04,1,1,2026-04-02,CMP0000087,SMS,BRW0011490,PERSONAL,395184.61,370374.92,180,MEDIUM,CLOSED,Asia/Kolkata,0.0,0,0
ACC0025299,2026-07,1,1,2026-07-23,CMP0000031,FIELD,BRW0011015,BNPL,581916.29,369503.44,90,HIGH,CLOSED,Asia/Dubai,0.0,0,0
ACC0025300,2026-04,1,1,2026-04-30,CMP0000105,VOICE,BRW0006860,AUTO,86963.04,118911.73,15,MEDIUM,ACTIVE,Asia/Kolkata,0.0,0,0
ACC0025300,2026-06,1,1,2026-06-22,CMP0000046,SMS,BRW0006860,AUTO,86963.04,118911.73,15,MEDIUM,ACTIVE,Asia/Kolkata,0.0,0,0
ACC0025301,2026-01,1,1,2026-01-14,CMP0000067,WHATSAPP,BRW0007011,CREDIT_CARD,246097.41,87523.21,30,NPA,CLOSED,Asia/Kolkata,0.0,0,0
ACC0025301,2026-07,1,1,2026-07-28,CMP0000052,VOICE,BRW0007011,CREDIT_CARD,246097.41,87523.21,30,NPA,CLOSED,Asia/Kolkata,0.0,0,0
ACC0025302,2026-01,1,1,2026-01-14,CMP0000116,FIELD,BRW0000411,PERSONAL,157711.36,335012.9,1,LOW,ACTIVE,Asia/Kolkata,18581.49,1,1
ACC0025303,2026-04,1,1,2026-04-26,CMP0000068,WHATSAPP,BRW0000252,AUTO,787535.19,631240.59,1,NPA,ACTIVE,UTC,125428.98,1,1
ACC0025303,2026-07,1,1,2026-07-13,CMP0000041,WHATSAPP,BRW0000252,AUTO,787535.19,631240.59,1,NPA,ACTIVE,UTC,13971.98,1,1
ACC0025304,2026-07,1,1,2026-07-14,CMP0000053,SMS,BRW0008495,AUTO,264640.38,640870.59,60,LOW,PAID,UTC,131723.73,1,1
ACC0025307,2026-01,1,1,2026-01-01,CMP0000077,SMS,BRW0004182,AUTO,776255.07,168560.8,120,LOW,CLOSED,Asia/Dubai,0.0,0,0
ACC0025307,2026-04,1,1,2026-04-18,CMP0000113,VOICE,BRW0004182,AUTO,776255.07,168560.8,120,LOW,CLOSED,Asia/Dubai,0.0,0,0
ACC0025307,2026-06,1,1,2026-06-08,CMP0000013,SMS,BRW0004182,AUTO,776255.07,168560.8,120,LOW,CLOSED,Asia/Dubai,0.0,0,0
ACC0025308,2026-07,1,1,2026-07-12,CMP0000071,VOICE,BRW0007357,CONSUMER,81753.46,249549.32,90,LOW,PAID,Asia/Dubai,0.0,0,0
ACC0025309,2026-03,1,1,2026-03-15,CMP0000012,FIELD,BRW0005517,PERSONAL,466793.04,206597.15,60,LOW,ACTIVE,Asia/Kolkata,0.0,0,0
ACC0025310,2026-05,1,1,2026-05-17,CMP0000051,VOICE,BRW0003069,PERSONAL,61319.71,2352.91,45,HIGH,ACTIVE,Asia/Dubai,0.0,0,0
ACC0025311,2026-02,1,1,2026-02-15,CMP0000023,VOICE,BRW0002468,AUTO,666300.61,532754.69,120,NPA,WRITEOFF,UTC,129229.89,1,1
ACC0025313,2026-01,1,1,2026-01-26,CMP0000099,SMS,BRW0002311,CREDIT_CARD,472743.83,7032.01,180,NPA,ACTIVE,Asia/Kolkata,0.0,0,0
ACC0025313,2026-02,1,1,2026-02-07,CMP0000004,FIELD,BRW0002311,CREDIT_CARD,472743.83,7032.01,180,NPA,ACTIVE,Asia/Kolkata,0.0,0,0
ACC0025313,2026-03,1,1,2026-03-29,CMP0000048,SMS,BRW0002311,CREDIT_CARD,472743.83,7032.01,180,NPA,ACTIVE,Asia/Kolkata,0.0,0,0
ACC0025313,2026-05,1,1,2026-05-30,CMP0000078,WHATSAPP,BRW0002311,CREDIT_CARD,472743.83,7032.01,180,NPA,ACTIVE,Asia/Kolkata,0.0,0,0
ACC0025314,2026-01,1,1,2026-01-08,CMP0000078,WHATSAPP,BRW0000394,CONSUMER,558628.71,528049.47,60,MEDIUM,PAID,Asia/Kolkata,121046.03,1,1
ACC0025314,2026-03,1,1,2026-03-26,CMP0000093,WHATSAPP,BRW0000394,CONSUMER,558628.71,528049.47,60,MEDIUM,PAID,Asia/Kolkata,0.0,0,0
ACC0025314,2026-07,1,1,2026-07-23,CMP0000064,FIELD,BRW0000394,CONSUMER,558628.71,528049.47,60,MEDIUM,PAID,Asia/Kolkata,0.0,0,0
ACC0025315,2026-03,1,1,2026-03-13,CMP0000034,SMS,BRW0006923,PERSONAL,80609.47,680127.75,180,NPA,ACTIVE,UTC,0.0,0,0
ACC0025316,2026-01,1,1,2026-01-06,CMP0000084,FIELD,BRW0005161,PERSONAL,284838.86,236960.25,75,NPA,PAID,Asia/Kolkata,0.0,0,0
ACC0025316,2026-07,1,1,2026-07-29,CMP0000019,SMS,BRW0005161,PERSONAL,284838.86,236960.25,75,NPA,PAID,Asia/Kolkata,0.0,0,0
ACC0025320,2026-04,1,1,2026-04-11,CMP0000005,VOICE,BRW0011675,AUTO,408160.5,183286.38,1,MEDIUM,WRITEOFF,UTC,0.0,0,0
ACC0025321,2026-01,2,2,2026-01-20,CMP0000056,SMS,BRW0007417,AUTO,139114.86,691817.81,0,MEDIUM,CLOSED,UTC,0.0,0,0
ACC0025321,2026-04,1,1,2026-04-10,CMP0000061,VOICE,BRW0007417,AUTO,139114.86,691817.81,0,MEDIUM,CLOSED,UTC,0.0,0,0
ACC0025322,2026-07,1,1,2026-07-11,CMP0000009,SMS,BRW0002444,PERSONAL,562756.67,622948.5,30,MEDIUM,PAID,Asia/Dubai,0.0,0,0
ACC0025324,2026-05,1,1,2026-05-12,CMP0000017,WHATSAPP,BRW0000253,PERSONAL,408732.52,262019.41,60,MEDIUM,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0025324,2026-07,1,1,2026-07-31,CMP0000036,SMS,BRW0000253,PERSONAL,408732.52,262019.41,60,MEDIUM,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0025325,2026-02,1,1,2026-02-27,CMP0000114,VOICE,BRW0007929,BNPL,130555.09,23119.95,15,NPA,ACTIVE,UTC,0.0,0,0
ACC0025326,2026-04,1,1,2026-04-13,CMP0000012,VOICE,BRW0008108,CREDIT_CARD,106210.59,271881.41,75,HIGH,WRITEOFF,UTC,0.0,0,0
ACC0025327,2026-01,3,3,2026-01-19,CMP0000028,SMS,BRW0007177,PERSONAL,651625.33,366228.45,0,HIGH,PAID,UTC,0.0,0,0
ACC0025327,2026-03,2,2,2026-03-16,CMP0000025,WHATSAPP,BRW0007177,PERSONAL,651625.33,366228.45,0,HIGH,PAID,UTC,0.0,0,0
ACC0025327,2026-05,1,1,2026-05-24,CMP0000019,WHATSAPP,BRW0007177,PERSONAL,651625.33,366228.45,0,HIGH,PAID,UTC,0.0,0,0
ACC0025327,2026-06,1,1,2026-06-28,CMP0000043,WHATSAPP,BRW0007177,PERSONAL,651625.33,366228.45,0,HIGH,PAID,UTC,0.0,0,0
ACC0025328,2026-01,1,1,2026-01-29,CMP0000042,WHATSAPP,BRW0005060,CREDIT_CARD,552351.55,549037.0,75,LOW,WRITEOFF,UTC,0.0,0,0
ACC0025328,2026-03,1,1,2026-03-01,CMP0000021,FIELD,BRW0005060,CREDIT_CARD,552351.55,549037.0,75,LOW,WRITEOFF,UTC,0.0,0,0
ACC0025329,2026-04,1,1,2026-04-18,CMP0000032,FIELD,BRW0003255,PERSONAL,797085.37,283861.95,1,HIGH,PAID,Asia/Kolkata,0.0,0,0
ACC0025330,2026-06,1,1,2026-06-25,CMP0000055,SMS,BRW0011217,CREDIT_CARD,74673.82,143401.39,60,NPA,PAID,Asia/Kolkata,0.0,0,0
ACC0025331,2026-07,1,1,2026-07-29,CMP0000098,SMS,BRW0005490,BNPL,524485.47,689883.85,180,NPA,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0025332,2026-05,1,1,2026-05-03,CMP0000061,FIELD,BRW0006792,CREDIT_CARD,677754.39,2377.25,15,LOW,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0025333,2026-04,2,2,2026-04-25,CMP0000099,SMS,BRW0000376,BNPL,655288.23,572253.33,60,HIGH,PAID,UTC,111668.24,1,1
ACC0025334,2026-04,1,1,2026-04-26,CMP0000039,VOICE,BRW0010839,CREDIT_CARD,703838.37,208367.39,0,LOW,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0025335,2026-01,1,1,2026-01-20,CMP0000061,FIELD,BRW0000324,CONSUMER,500446.45,179365.32,75,LOW,CLOSED,Asia/Kolkata,0.0,0,0
ACC0025336,2026-08,1,1,2026-08-07,CMP0000007,WHATSAPP,BRW0010160,CREDIT_CARD,761304.2,380547.83,0,NPA,PAID,Asia/Kolkata,0.0,0,0
ACC0025338,2026-03,1,1,2026-03-08,CMP0000014,VOICE,BRW0000975,CONSUMER,673435.1,669115.27,180,NPA,ACTIVE,Asia/Kolkata,0.0,0,0
ACC0025338,2026-05,1,1,2026-05-11,CMP0000111,VOICE,BRW0000975,CONSUMER,673435.1,669115.27,180,NPA,ACTIVE,Asia/Kolkata,0.0,0,0
ACC0025339,2026-06,1,1,2026-06-14,CMP0000115,FIELD,BRW0011909,AUTO,17664.11,437958.46,15,NPA,PAID,UTC,0.0,0,0
ACC0025340,2026-03,1,1,2026-03-27,CMP0000080,WHATSAPP,BRW0008117,AUTO,14381.47,27482.86,120,MEDIUM,ACTIVE,UTC,0.0,0,0
ACC0025341,2026-02,1,1,2026-02-15,CMP0000110,SMS,BRW0001497,BNPL,339566.94,564158.92,60,MEDIUM,ACTIVE,Asia/Dubai,0.0,0,0
ACC0025342,2026-01,2,2,2026-01-27,CMP0000021,WHATSAPP,BRW0011944,CONSUMER,82285.9,291105.01,90,MEDIUM,PAID,UTC,129926.36,1,1
ACC0025342,2026-04,1,1,2026-04-25,CMP0000111,WHATSAPP,BRW0011944,CONSUMER,82285.9,291105.01,90,MEDIUM,PAID,UTC,25497.98,1,1
ACC0025343,2026-03,1,1,2026-03-11,CMP0000054,VOICE,BRW0008504,PERSONAL,222448.54,384574.38,5,NPA,PAID,UTC,0.0,0,0
ACC0025344,2026-07,1,1,2026-07-17,CMP0000036,VOICE,BRW0002825,PERSONAL,186016.82,221996.51,5,NPA,ACTIVE,Asia/Dubai,0.0,0,0
ACC0025346,2026-03,1,1,2026-03-02,CMP0000042,VOICE,BRW0010770,PERSONAL,773537.07,11118.68,5,NPA,CLOSED,Asia/Dubai,0.0,0,0
ACC0025347,2026-02,1,1,2026-02-10,CMP0000010,VOICE,BRW0004064,PERSONAL,727924.81,665620.64,5,HIGH,ACTIVE,Asia/Dubai,0.0,0,0
ACC0025347,2026-06,1,1,2026-06-20,CMP0000051,VOICE,BRW0004064,PERSONAL,727924.81,665620.64,5,HIGH,ACTIVE,Asia/Dubai,0.0,0,0
ACC0025348,2026-02,1,1,2026-02-17,CMP0000074,VOICE,BRW0004752,CONSUMER,717236.52,299468.42,0,HIGH,CLOSED,Asia/Kolkata,0.0,0,0
ACC0025349,2026-06,1,1,2026-06-18,CMP0000107,VOICE,BRW0000072,CREDIT_CARD,400356.49,556560.86,60,LOW,CLOSED,Asia/Kolkata,0.0,0,0
ACC0025350,2026-01,1,1,2026-01-01,CMP0000056,WHATSAPP,BRW0009998,AUTO,530232.98,442809.67,75,LOW,ACTIVE,UTC,0.0,0,0
ACC0025350,2026-05,1,1,2026-05-27,CMP0000055,FIELD,BRW0009998,AUTO,530232.98,442809.67,75,LOW,ACTIVE,UTC,0.0,0,0
ACC0025350,2026-06,1,1,2026-06-09,CMP0000109,SMS,BRW0009998,AUTO,530232.98,442809.67,75,LOW,ACTIVE,UTC,0.0,0,0
ACC0025351,2026-07,1,1,2026-07-27,CMP0000046,SMS,BRW0004458,AUTO,25948.86,345156.85,0,MEDIUM,ACTIVE,Asia/Dubai,0.0,0,0
ACC0025351,2026-08,1,1,2026-08-07,CMP0000059,VOICE,BRW0004458,AUTO,25948.86,345156.85,0,MEDIUM,ACTIVE,Asia/Dubai,0.0,0,0
ACC0025352,2026-03,1,1,2026-03-25,CMP0000104,VOICE,BRW0001673,CREDIT_CARD,778819.12,313765.07,1,MEDIUM,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0025354,2026-05,1,1,2026-05-20,CMP0000074,SMS,BRW0000272,PERSONAL,367595.75,77232.05,5,LOW,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0025354,2026-06,1,1,2026-06-11,CMP0000087,SMS,BRW0000272,PERSONAL,367595.75,77232.05,5,LOW,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0025355,2026-02,1,1,2026-02-12,CMP0000090,SMS,BRW0002042,CONSUMER,132114.02,370366.6,75,NPA,WRITEOFF,UTC,0.0,0,0
ACC0025355,2026-06,1,1,2026-06-26,CMP0000037,FIELD,BRW0002042,CONSUMER,132114.02,370366.6,75,NPA,WRITEOFF,UTC,0.0,0,0
ACC0025355,2026-07,1,1,2026-07-11,CMP0000015,FIELD,BRW0002042,CONSUMER,132114.02,370366.6,75,NPA,WRITEOFF,UTC,0.0,0,0
ACC0025356,2026-01,1,1,2026-01-06,CMP0000082,WHATSAPP,BRW0010607,BNPL,560150.05,166642.59,120,LOW,CLOSED,Asia/Kolkata,0.0,0,0
ACC0025356,2026-03,1,1,2026-03-14,CMP0000081,VOICE,BRW0010607,BNPL,560150.05,166642.59,120,LOW,CLOSED,Asia/Kolkata,32155.86,1,1
ACC0025359,2026-06,2,2,2026-06-07,CMP0000098,WHATSAPP,BRW0009251,CONSUMER,496478.48,657116.24,60,MEDIUM,PAID,UTC,0.0,0,0
ACC0025359,2026-07,1,1,2026-07-07,CMP0000094,FIELD,BRW0009251,CONSUMER,496478.48,657116.24,60,MEDIUM,PAID,UTC,0.0,0,0
ACC0025361,2026-02,1,1,2026-02-02,CMP0000043,WHATSAPP,BRW0007007,AUTO,209267.83,449143.75,30,NPA,ACTIVE,Asia/Dubai,0.0,0,0
ACC0025361,2026-04,1,1,2026-04-19,CMP0000020,SMS,BRW0007007,AUTO,209267.83,449143.75,30,NPA,ACTIVE,Asia/Dubai,0.0,0,0
ACC0025361,2026-05,1,1,2026-05-29,CMP0000004,FIELD,BRW0007007,AUTO,209267.83,449143.75,30,NPA,ACTIVE,Asia/Dubai,0.0,0,0
ACC0025362,2026-03,1,1,2026-03-18,CMP0000042,VOICE,BRW0002030,BNPL,127888.89,327233.64,30,LOW,PAID,UTC,0.0,0,0
ACC0025362,2026-04,2,2,2026-04-25,CMP0000111,WHATSAPP,BRW0002030,BNPL,127888.89,327233.64,30,LOW,PAID,UTC,0.0,0,0
ACC0025363,2026-05,1,1,2026-05-13,CMP0000016,WHATSAPP,BRW0007783,PERSONAL,765107.05,171151.21,30,NPA,PAID,Asia/Dubai,0.0,0,0
ACC0025364,2026-05,1,1,2026-05-28,CMP0000048,VOICE,BRW0009597,PERSONAL,16464.67,681382.11,0,HIGH,ACTIVE,Asia/Kolkata,0.0,0,0
ACC0025366,2026-02,1,1,2026-02-20,CMP0000052,VOICE,BRW0011660,CONSUMER,688621.37,81089.99,60,MEDIUM,ACTIVE,Asia/Kolkata,0.0,0,0
ACC0025367,2026-01,1,1,2026-01-02,CMP0000006,VOICE,BRW0006099,BNPL,273094.76,257634.91,30,HIGH,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0025367,2026-02,1,1,2026-02-18,CMP0000029,WHATSAPP,BRW0006099,BNPL,273094.76,257634.91,30,HIGH,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0025367,2026-04,1,1,2026-04-28,CMP0000062,FIELD,BRW0006099,BNPL,273094.76,257634.91,30,HIGH,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0025368,2026-07,1,1,2026-07-23,CMP0000095,WHATSAPP,BRW0003761,CREDIT_CARD,329626.54,507628.7,30,HIGH,ACTIVE,Asia/Kolkata,0.0,0,0
ACC0025369,2026-01,1,1,2026-01-23,CMP0000004,FIELD,BRW0009807,BNPL,418515.08,238943.34,30,NPA,PAID,Asia/Dubai,0.0,0,0
ACC0025369,2026-06,1,1,2026-06-03,CMP0000092,VOICE,BRW0009807,BNPL,418515.08,238943.34,30,NPA,PAID,Asia/Dubai,0.0,0,0
ACC0025370,2026-06,1,1,2026-06-26,CMP0000003,FIELD,BRW0011158,BNPL,561780.42,533094.89,0,LOW,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0025371,2026-02,1,1,2026-02-25,CMP0000076,VOICE,BRW0011438,PERSONAL,627788.51,99256.2,120,NPA,CLOSED,Asia/Dubai,0.0,0,0
ACC0025371,2026-03,1,1,2026-03-01,CMP0000006,VOICE,BRW0011438,PERSONAL,627788.51,99256.2,120,NPA,CLOSED,Asia/Dubai,0.0,0,0
ACC0025371,2026-06,1,1,2026-06-20,CMP0000034,SMS,BRW0011438,PERSONAL,627788.51,99256.2,120,NPA,CLOSED,Asia/Dubai,0.0,0,0
ACC0025373,2026-02,1,1,2026-02-06,CMP0000058,FIELD,BRW0010586,CREDIT_CARD,578018.37,416837.98,15,HIGH,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0025374,2026-04,1,1,2026-04-07,CMP0000009,WHATSAPP,BRW0007682,CREDIT_CARD,585589.99,308625.62,0,MEDIUM,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0025376,2026-02,1,1,2026-02-15,CMP0000081,VOICE,BRW0002683,AUTO,323401.71,240212.06,5,LOW,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0025376,2026-04,1,1,2026-04-20,CMP0000003,WHATSAPP,BRW0002683,AUTO,323401.71,240212.06,5,LOW,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0025377,2026-07,1,1,2026-07-06,CMP0000078,FIELD,BRW0003840,PERSONAL,273882.8,374983.37,90,NPA,CLOSED,UTC,0.0,0,0
ACC0025378,2026-01,1,1,2026-01-22,CMP0000004,SMS,BRW0004829,BNPL,715063.44,55916.62,30,LOW,CLOSED,UTC,0.0,0,0
ACC0025378,2026-05,1,1,2026-05-02,CMP0000051,SMS,BRW0004829,BNPL,715063.44,55916.62,30,LOW,CLOSED,UTC,0.0,0,0
ACC0025378,2026-07,1,1,2026-07-07,CMP0000088,WHATSAPP,BRW0004829,BNPL,715063.44,55916.62,30,LOW,CLOSED,UTC,0.0,0,0
ACC0025379,2026-06,2,2,2026-06-30,CMP0000113,VOICE,BRW0010388,CONSUMER,459179.7,330989.67,60,NPA,WRITEOFF,UTC,0.0,0,0
ACC0025379,2026-07,1,1,2026-07-22,CMP0000084,VOICE,BRW0010388,CONSUMER,459179.7,330989.67,60,NPA,WRITEOFF,UTC,0.0,0,0
ACC0025380,2026-06,1,1,2026-06-03,CMP0000045,FIELD,BRW0002591,CONSUMER,83989.32,199910.03,180,LOW,ACTIVE,UTC,0.0,0,0
ACC0025381,2026-03,1,1,2026-03-01,CMP0000031,SMS,BRW0002003,PERSONAL,514661.33,229946.14,45,NPA,PAID,UTC,0.0,0,0
ACC0025381,2026-07,1,1,2026-07-14,CMP0000071,WHATSAPP,BRW0002003,PERSONAL,514661.33,229946.14,45,NPA,PAID,UTC,0.0,0,0
ACC0025383,2026-02,1,1,2026-02-18,CMP0000037,FIELD,BRW0009810,AUTO,128678.2,532749.8,60,LOW,CLOSED,Asia/Kolkata,0.0,0,0
ACC0025383,2026-03,2,2,2026-03-31,CMP0000046,SMS,BRW0009810,AUTO,128678.2,532749.8,60,LOW,CLOSED,Asia/Kolkata,0.0,0,0
ACC0025383,2026-07,1,1,2026-07-11,CMP0000028,SMS,BRW0009810,AUTO,128678.2,532749.8,60,LOW,CLOSED,Asia/Kolkata,0.0,0,0
ACC0025385,2026-01,1,1,2026-01-30,CMP0000057,SMS,BRW0000531,PERSONAL,484768.84,338232.88,45,NPA,ACTIVE,Asia/Kolkata,0.0,0,0
ACC0025386,2026-04,1,1,2026-04-07,CMP0000012,SMS,BRW0005280,BNPL,307562.89,222713.41,15,LOW,ACTIVE,UTC,0.0,0,0
ACC0025386,2026-05,1,1,2026-05-06,CMP0000027,VOICE,BRW0005280,BNPL,307562.89,222713.41,15,LOW,ACTIVE,UTC,0.0,0,0
ACC0025387,2026-06,1,1,2026-06-13,CMP0000030,SMS,BRW0006613,AUTO,101910.73,610600.63,120,HIGH,CLOSED,Asia/Kolkata,0.0,0,0
ACC0025389,2026-02,1,1,2026-02-12,CMP0000101,VOICE,BRW0009727,CONSUMER,70307.36,493558.8,45,NPA,CLOSED,Asia/Dubai,0.0,0,0
